mms_id,barcode,signature,location,urns,snISBN,snISSN,volumeNumber,languages,main_title,sub_title,related_title,countryCodes,persons,corporations,geoInfo,publishers,placesOfPublication,yearOfPublication,dateOfPublication,Subjects,GND-Links,gndReferences,classifications,contentInformations,physicalPages,illustrations,physicalFormat,sequence,urls,idnr,number_scans,manifest_id
"9,95882290570334E+015",alma1261420,AF 5030 / Ptf. Bgl. M-Z,POR MAG,,,,,,Luftbild  Neusiedlersee,,,,,Austroflug,"47.76368,16.74213",,,1930,1930,"Neusiedlersee, Österreich, Luftbild, See, Panorama, Hügelland, Wiese, Detail, Bauwerk, Ländlicher Raum, Ebene, Neusiedler See, Burgenland, Österreich, Fotografie","http://d-nb.info/gnd/4043271-3, http://d-nb.info/gnd/4036546-3, http://d-nb.info/gnd/4054084-4, http://d-nb.info/gnd/4173182-7, http://d-nb.info/gnd/4340669-5, http://d-nb.info/gnd/4066052-7, http://d-nb.info/gnd/4137867-2, http://d-nb.info/gnd/4112681-6, http://d-nb.info/gnd/4034026-0, http://d-nb.info/gnd/4150969-9, http://d-nb.info/gnd/4045895-7","[{'gndNr': 'http://d-nb.info/gnd/1139508954'}, {'gndNr': 'http://d-nb.info/gnd/4043271-3', 'references': ['Austria', 'Austrja', 'Austrya', 'Autriche', 'Bundesstaat Österreich', 'Cisleithanien', 'Deutschösterreich', 'Die im Reichsrat Vertretenen Königreiche und Länder (Österreich)', 'Habsburgermonarchie', 'Habsburgerreich', 'Kaiserthum Österreich', 'Kaisertum Österreich', 'Land Österreich', 'Ostmark', 'Ostmark (Österreich)', 'Österreich', 'Österreich (Erste Republik)', 'Österreich (Zweite Republik)', 'Österreichische Monarchie', 'Republik Österreich', 'Staat Deutschösterreich', 'Zisleithanien']}, {'gndNr': 'http://d-nb.info/gnd/4036546-3', 'references': ['Flugbild <Luftbild>', 'Luftaufnahme', 'Luftbild', 'Luftbildaufnahme', 'Luftbilder', 'Luftbildfotografie', 'Luftfotografie', 'Luftfotographie', 'Luftphotographie']}, {'gndNr': 'http://d-nb.info/gnd/4054084-4', 'references': ['Binnensee', 'See', 'Seen']}, {'gndNr': 'http://d-nb.info/gnd/4173182-7', 'references': ['Panorama']}, {'gndNr': 'http://d-nb.info/gnd/4340669-5', 'references': ['Hügelland', 'Hügellandschaft']}, {'gndNr': 'http://d-nb.info/gnd/4066052-7', 'references': ['Wiese', 'Wiesen']}, {'gndNr': 'http://d-nb.info/gnd/4137867-2', 'references': ['Detail', 'Details', 'Einzelheit']}, {'gndNr': 'http://d-nb.info/gnd/4112681-6', 'references': ['Bau <Architektur>', 'Bauliche Anlage', 'Bauwerk', 'Bauwerke']}, {'gndNr': 'http://d-nb.info/gnd/4034026-0', 'references': ['Agrarraum', 'Land <Ländlicher Raum>', 'Ländliche Region', 'Ländlicher Raum', 'Ländliches Gebiet']}, {'gndNr': 'http://d-nb.info/gnd/4150969-9', 'references': ['Ebene <Geografie>']}, {'gndNr': 'http://d-nb.info/gnd/4045895-7', 'references': ['Aufnahme <Fotografie>', 'Aufnahme <Fotographie>', 'Aufnahme <Photografie>', 'Aufnahme <Photographie>', 'Foto', 'Fotoaufnahme', 'Fotografie', 'Fotografieren', 'Fotografische Aufnahme', 'Fotographie', 'Fotographieren', 'Fotographische Aufnahme', 'Fotokunst', 'Lichtbild <Fotografie>', 'Lichtbild <Fotographie>', 'Lichtbild <Photografie>', 'Lichtbild <Photographie>', 'Photo', 'Photoaufnahme', 'Photografie', 'Photografieren', 'Photografische Aufnahme', 'Photographie', 'Photographieren', 'Photographische Aufnahme', 'Photokunst']}]",,,,,,,"http://sws.geonames.org/3052649/, http://sws.geonames.org/2781194/, https://sws.geonames.org/2781194/, https://sws.geonames.org/2782113/, https://data.onb.ac.at/rep/1186D7C6",GZ01235736,10,1186D7C6
"9,95882282660334E+015",alma1259839,AF 239 / Ptf. Wien I-XII,POR MAG,,,,,,"Luftbild  Wien, 2. Bezirk",Jesuitenwiese mit Sängerhalle,,,,Austroflug,"48.20457,16.406124",,,1930,1930,"Österreich, Luftbild, Stadt, Wiese, Detail, Bauwerk, Wald, Ländlicher Raum, Ebene, Wien, Österreich, Fotografie","http://d-nb.info/gnd/4043271-3, http://d-nb.info/gnd/4036546-3, http://d-nb.info/gnd/4056723-0, http://d-nb.info/gnd/4066052-7, http://d-nb.info/gnd/4137867-2, http://d-nb.info/gnd/4112681-6, http://d-nb.info/gnd/4064354-2, http://d-nb.info/gnd/4034026-0, http://d-nb.info/gnd/4150969-9, http://d-nb.info/gnd/4045895-7","[{'gndNr': 'http://d-nb.info/gnd/1139508954'}, {'gndNr': 'http://d-nb.info/gnd/4043271-3', 'references': ['Austria', 'Austrja', 'Austrya', 'Autriche', 'Bundesstaat Österreich', 'Cisleithanien', 'Deutschösterreich', 'Die im Reichsrat Vertretenen Königreiche und Länder (Österreich)', 'Habsburgermonarchie', 'Habsburgerreich', 'Kaiserthum Österreich', 'Kaisertum Österreich', 'Land Österreich', 'Ostmark', 'Ostmark (Österreich)', 'Österreich', 'Österreich (Erste Republik)', 'Österreich (Zweite Republik)', 'Österreichische Monarchie', 'Republik Österreich', 'Staat Deutschösterreich', 'Zisleithanien']}, {'gndNr': 'http://d-nb.info/gnd/4036546-3', 'references': ['Flugbild <Luftbild>', 'Luftaufnahme', 'Luftbild', 'Luftbildaufnahme', 'Luftbilder', 'Luftbildfotografie', 'Luftfotografie', 'Luftfotographie', 'Luftphotographie']}, {'gndNr': 'http://d-nb.info/gnd/4056723-0', 'references': ['Stadt', 'Stadtgebiet <Stadt>', 'Städte']}, {'gndNr': 'http://d-nb.info/gnd/4066052-7', 'references': ['Wiese', 'Wiesen']}, {'gndNr': 'http://d-nb.info/gnd/4137867-2', 'references': ['Detail', 'Details', 'Einzelheit']}, {'gndNr': 'http://d-nb.info/gnd/4112681-6', 'references': ['Bau <Architektur>', 'Bauliche Anlage', 'Bauwerk', 'Bauwerke']}, {'gndNr': 'http://d-nb.info/gnd/4064354-2', 'references': ['Wald', 'Wälder']}, {'gndNr': 'http://d-nb.info/gnd/4034026-0', 'references': ['Agrarraum', 'Land <Ländlicher Raum>', 'Ländliche Region', 'Ländlicher Raum', 'Ländliches Gebiet']}, {'gndNr': 'http://d-nb.info/gnd/4150969-9', 'references': ['Ebene <Geografie>']}, {'gndNr': 'http://d-nb.info/gnd/4045895-7', 'references': ['Aufnahme <Fotografie>', 'Aufnahme <Fotographie>', 'Aufnahme <Photografie>', 'Aufnahme <Photographie>', 'Foto', 'Fotoaufnahme', 'Fotografie', 'Fotografieren', 'Fotografische Aufnahme', 'Fotographie', 'Fotographieren', 'Fotographische Aufnahme', 'Fotokunst', 'Lichtbild <Fotografie>', 'Lichtbild <Fotographie>', 'Lichtbild <Photografie>', 'Lichtbild <Photographie>', 'Photo', 'Photoaufnahme', 'Photografie', 'Photografieren', 'Photografische Aufnahme', 'Photographie', 'Photographieren', 'Photographische Aufnahme', 'Photokunst']}]",,,,,,,"https://sws.geonames.org/2761367/, https://sws.geonames.org/2782113/, https://data.onb.ac.at/rep/1186BDED",GZ01234376,10,1186BDED
"9,95882293680334E+015",alma1260565,AF 8016 / Ptf. NÖ A-B,POR MAG,,,,,,Luftbild Abstetten,,,,,Austroflug,"48.264645,15.98678",,,1930,1930,"Österreich, Luftbild, Dorf, Wiese, Ebene, Niederösterreich, Österreich, Fotografie","http://d-nb.info/gnd/4043271-3, http://d-nb.info/gnd/4036546-3, http://d-nb.info/gnd/4012775-8, http://d-nb.info/gnd/4066052-7, http://d-nb.info/gnd/4150969-9, http://d-nb.info/gnd/4045895-7","[{'gndNr': 'http://d-nb.info/gnd/1139508954'}, {'gndNr': 'http://d-nb.info/gnd/4043271-3', 'references': ['Austria', 'Austrja', 'Austrya', 'Autriche', 'Bundesstaat Österreich', 'Cisleithanien', 'Deutschösterreich', 'Die im Reichsrat Vertretenen Königreiche und Länder (Österreich)', 'Habsburgermonarchie', 'Habsburgerreich', 'Kaiserthum Österreich', 'Kaisertum Österreich', 'Land Österreich', 'Ostmark', 'Ostmark (Österreich)', 'Österreich', 'Österreich (Erste Republik)', 'Österreich (Zweite Republik)', 'Österreichische Monarchie', 'Republik Österreich', 'Staat Deutschösterreich', 'Zisleithanien']}, {'gndNr': 'http://d-nb.info/gnd/4036546-3', 'references': ['Flugbild <Luftbild>', 'Luftaufnahme', 'Luftbild', 'Luftbildaufnahme', 'Luftbilder', 'Luftbildfotografie', 'Luftfotografie', 'Luftfotographie', 'Luftphotographie']}, {'gndNr': 'http://d-nb.info/gnd/4012775-8', 'references': ['Bäuerliche Gemeinde', 'Dorf', 'Dörfer', 'Ländliche Gemeinde']}, {'gndNr': 'http://d-nb.info/gnd/4066052-7', 'references': ['Wiese', 'Wiesen']}, {'gndNr': 'http://d-nb.info/gnd/4150969-9', 'references': ['Ebene <Geografie>']}, {'gndNr': 'http://d-nb.info/gnd/4045895-7', 'references': ['Aufnahme <Fotografie>', 'Aufnahme <Fotographie>', 'Aufnahme <Photografie>', 'Aufnahme <Photographie>', 'Foto', 'Fotoaufnahme', 'Fotografie', 'Fotografieren', 'Fotografische Aufnahme', 'Fotographie', 'Fotographieren', 'Fotographische Aufnahme', 'Fotokunst', 'Lichtbild <Fotografie>', 'Lichtbild <Fotographie>', 'Lichtbild <Photografie>', 'Lichtbild <Photographie>', 'Photo', 'Photoaufnahme', 'Photografie', 'Photografieren', 'Photografische Aufnahme', 'Photographie', 'Photographieren', 'Photographische Aufnahme', 'Photokunst']}]",,,,,,,"https://sws.geonames.org/2770542/, https://sws.geonames.org/2782113/, https://data.onb.ac.at/rep/1186B51C",GZ01235125,10,1186B51C
"9,95882324640334E+015",alma1263439,AF 8015 / Ptf. NÖ A-B,POR MAG,,,,,,Luftbild Abstetten,,,,,Austroflug,,,,1930,1930,"Österreich, Luftbild, Dorf, Panorama, Hügelland, Niederösterreich, Österreich, Fotografie","http://d-nb.info/gnd/4043271-3, http://d-nb.info/gnd/4036546-3, http://d-nb.info/gnd/4012775-8, http://d-nb.info/gnd/4173182-7, http://d-nb.info/gnd/4340669-5, http://d-nb.info/gnd/4045895-7","[{'gndNr': 'http://d-nb.info/gnd/1139508954'}, {'gndNr': 'http://d-nb.info/gnd/4043271-3', 'references': ['Austria', 'Austrja', 'Austrya', 'Autriche', 'Bundesstaat Österreich', 'Cisleithanien', 'Deutschösterreich', 'Die im Reichsrat Vertretenen Königreiche und Länder (Österreich)', 'Habsburgermonarchie', 'Habsburgerreich', 'Kaiserthum Österreich', 'Kaisertum Österreich', 'Land Österreich', 'Ostmark', 'Ostmark (Österreich)', 'Österreich', 'Österreich (Erste Republik)', 'Österreich (Zweite Republik)', 'Österreichische Monarchie', 'Republik Österreich', 'Staat Deutschösterreich', 'Zisleithanien']}, {'gndNr': 'http://d-nb.info/gnd/4036546-3', 'references': ['Flugbild <Luftbild>', 'Luftaufnahme', 'Luftbild', 'Luftbildaufnahme', 'Luftbilder', 'Luftbildfotografie', 'Luftfotografie', 'Luftfotographie', 'Luftphotographie']}, {'gndNr': 'http://d-nb.info/gnd/4012775-8', 'references': ['Bäuerliche Gemeinde', 'Dorf', 'Dörfer', 'Ländliche Gemeinde']}, {'gndNr': 'http://d-nb.info/gnd/4173182-7', 'references': ['Panorama']}, {'gndNr': 'http://d-nb.info/gnd/4340669-5', 'references': ['Hügelland', 'Hügellandschaft']}, {'gndNr': 'http://d-nb.info/gnd/4045895-7', 'references': ['Aufnahme <Fotografie>', 'Aufnahme <Fotographie>', 'Aufnahme <Photografie>', 'Aufnahme <Photographie>', 'Foto', 'Fotoaufnahme', 'Fotografie', 'Fotografieren', 'Fotografische Aufnahme', 'Fotographie', 'Fotographieren', 'Fotographische Aufnahme', 'Fotokunst', 'Lichtbild <Fotografie>', 'Lichtbild <Fotographie>', 'Lichtbild <Photografie>', 'Lichtbild <Photographie>', 'Photo', 'Photoaufnahme', 'Photografie', 'Photografieren', 'Photografische Aufnahme', 'Photographie', 'Photographieren', 'Photographische Aufnahme', 'Photokunst']}]",,,,,,,"https://sws.geonames.org/2770542/, https://sws.geonames.org/2782113/, https://data.onb.ac.at/rep/1187259B",GZ01237398,10,1187259B
"9,95882247650334E+015",alma1257305,AF 6069 / Ptf. Sbg. A-N,POR MAG,,,,,,Luftbild Abtenau,,,,,Austroflug,"47.564167,13.346688",,,1930,1930,"Tennengau, Pfarrkirche zum Hl. Blasius, Österreich, Luftbild, Feld, Dorf, Verdichtete Bebauung, Gebirge, Panorama, Hügelland, Wiese, Wald, Ländlicher Raum, Ebene, Abtenau, Salzburg, Politischer Bezirk Hallein, Österreich, Fotografie","http://d-nb.info/gnd/4043271-3, http://d-nb.info/gnd/4036546-3, http://d-nb.info/gnd/4153899-7, http://d-nb.info/gnd/4012775-8, http://d-nb.info/gnd/4132232-0, http://d-nb.info/gnd/4019535-1, http://d-nb.info/gnd/4173182-7, http://d-nb.info/gnd/4340669-5, http://d-nb.info/gnd/4066052-7, http://d-nb.info/gnd/4064354-2, http://d-nb.info/gnd/4034026-0, http://d-nb.info/gnd/4150969-9, http://d-nb.info/gnd/4045895-7","[{'gndNr': 'http://d-nb.info/gnd/1139508954'}, {'gndNr': 'http://d-nb.info/gnd/4043271-3', 'references': ['Austria', 'Austrja', 'Austrya', 'Autriche', 'Bundesstaat Österreich', 'Cisleithanien', 'Deutschösterreich', 'Die im Reichsrat Vertretenen Königreiche und Länder (Österreich)', 'Habsburgermonarchie', 'Habsburgerreich', 'Kaiserthum Österreich', 'Kaisertum Österreich', 'Land Österreich', 'Ostmark', 'Ostmark (Österreich)', 'Österreich', 'Österreich (Erste Republik)', 'Österreich (Zweite Republik)', 'Österreichische Monarchie', 'Republik Österreich', 'Staat Deutschösterreich', 'Zisleithanien']}, {'gndNr': 'http://d-nb.info/gnd/4036546-3', 'references': ['Flugbild <Luftbild>', 'Luftaufnahme', 'Luftbild', 'Luftbildaufnahme', 'Luftbilder', 'Luftbildfotografie', 'Luftfotografie', 'Luftfotographie', 'Luftphotographie']}, {'gndNr': 'http://d-nb.info/gnd/4153899-7', 'references': ['Feld', 'Felder']}, {'gndNr': 'http://d-nb.info/gnd/4012775-8', 'references': ['Bäuerliche Gemeinde', 'Dorf', 'Dörfer', 'Ländliche Gemeinde']}, {'gndNr': 'http://d-nb.info/gnd/4132232-0', 'references': ['Flächensparende Bebauung', 'Verdichtete Bauweise', 'Verdichtete Bebauung']}, {'gndNr': 'http://d-nb.info/gnd/4019535-1', 'references': ['Berge <Gebirge>', 'Berggebiet', 'Bergland', 'Fjell', 'Gebirge']}, {'gndNr': 'http://d-nb.info/gnd/4173182-7', 'references': ['Panorama']}, {'gndNr': 'http://d-nb.info/gnd/4340669-5', 'references': ['Hügelland', 'Hügellandschaft']}, {'gndNr': 'http://d-nb.info/gnd/4066052-7', 'references': ['Wiese', 'Wiesen']}, {'gndNr': 'http://d-nb.info/gnd/4064354-2', 'references': ['Wald', 'Wälder']}, {'gndNr': 'http://d-nb.info/gnd/4034026-0', 'references': ['Agrarraum', 'Land <Ländlicher Raum>', 'Ländliche Region', 'Ländlicher Raum', 'Ländliches Gebiet']}, {'gndNr': 'http://d-nb.info/gnd/4150969-9', 'references': ['Ebene <Geografie>']}, {'gndNr': 'http://d-nb.info/gnd/4045895-7', 'references': ['Aufnahme <Fotografie>', 'Aufnahme <Fotographie>', 'Aufnahme <Photografie>', 'Aufnahme <Photographie>', 'Foto', 'Fotoaufnahme', 'Fotografie', 'Fotografieren', 'Fotografische Aufnahme', 'Fotographie', 'Fotographieren', 'Fotographische Aufnahme', 'Fotokunst', 'Lichtbild <Fotografie>', 'Lichtbild <Fotographie>', 'Lichtbild <Photografie>', 'Lichtbild <Photographie>', 'Photo', 'Photoaufnahme', 'Photografie', 'Photografieren', 'Photografische Aufnahme', 'Photographie', 'Photographieren', 'Photographische Aufnahme', 'Photokunst']}]",,,,,,,"http://sws.geonames.org/7873283/, http://sws.geonames.org/2766823/, http://sws.geonames.org/2776950/, https://sws.geonames.org/2766823/, https://sws.geonames.org/2782113/, https://data.onb.ac.at/rep/11865322",GZ01232799,10,11865322
"9,95882271840334E+015",alma1259263,AF 6068 / Ptf. Sbg. A-N,POR MAG,,,,,,Luftbild Abtenau,,,,,Austroflug,"47.56454,13.34556",,,1930,1930,"Österreich, Luftbild, Dorf, Gebirge, Fluss, Panorama, Hügelland, Wiese, Detail, Wald, Ländlicher Raum, Ebene, Salzburg, Österreich, Fotografie","http://d-nb.info/gnd/4043271-3, http://d-nb.info/gnd/4036546-3, http://d-nb.info/gnd/4012775-8, http://d-nb.info/gnd/4019535-1, http://d-nb.info/gnd/4131972-2, http://d-nb.info/gnd/4173182-7, http://d-nb.info/gnd/4340669-5, http://d-nb.info/gnd/4066052-7, http://d-nb.info/gnd/4137867-2, http://d-nb.info/gnd/4064354-2, http://d-nb.info/gnd/4034026-0, http://d-nb.info/gnd/4150969-9, http://d-nb.info/gnd/4045895-7","[{'gndNr': 'http://d-nb.info/gnd/1139508954'}, {'gndNr': 'http://d-nb.info/gnd/4043271-3', 'references': ['Austria', 'Austrja', 'Austrya', 'Autriche', 'Bundesstaat Österreich', 'Cisleithanien', 'Deutschösterreich', 'Die im Reichsrat Vertretenen Königreiche und Länder (Österreich)', 'Habsburgermonarchie', 'Habsburgerreich', 'Kaiserthum Österreich', 'Kaisertum Österreich', 'Land Österreich', 'Ostmark', 'Ostmark (Österreich)', 'Österreich', 'Österreich (Erste Republik)', 'Österreich (Zweite Republik)', 'Österreichische Monarchie', 'Republik Österreich', 'Staat Deutschösterreich', 'Zisleithanien']}, {'gndNr': 'http://d-nb.info/gnd/4036546-3', 'references': ['Flugbild <Luftbild>', 'Luftaufnahme', 'Luftbild', 'Luftbildaufnahme', 'Luftbilder', 'Luftbildfotografie', 'Luftfotografie', 'Luftfotographie', 'Luftphotographie']}, {'gndNr': 'http://d-nb.info/gnd/4012775-8', 'references': ['Bäuerliche Gemeinde', 'Dorf', 'Dörfer', 'Ländliche Gemeinde']}, {'gndNr': 'http://d-nb.info/gnd/4019535-1', 'references': ['Berge <Gebirge>', 'Berggebiet', 'Bergland', 'Fjell', 'Gebirge']}, {'gndNr': 'http://d-nb.info/gnd/4131972-2', 'references': ['Fluss', 'Flüsse']}, {'gndNr': 'http://d-nb.info/gnd/4173182-7', 'references': ['Panorama']}, {'gndNr': 'http://d-nb.info/gnd/4340669-5', 'references': ['Hügelland', 'Hügellandschaft']}, {'gndNr': 'http://d-nb.info/gnd/4066052-7', 'references': ['Wiese', 'Wiesen']}, {'gndNr': 'http://d-nb.info/gnd/4137867-2', 'references': ['Detail', 'Details', 'Einzelheit']}, {'gndNr': 'http://d-nb.info/gnd/4064354-2', 'references': ['Wald', 'Wälder']}, {'gndNr': 'http://d-nb.info/gnd/4034026-0', 'references': ['Agrarraum', 'Land <Ländlicher Raum>', 'Ländliche Region', 'Ländlicher Raum', 'Ländliches Gebiet']}, {'gndNr': 'http://d-nb.info/gnd/4150969-9', 'references': ['Ebene <Geografie>']}, {'gndNr': 'http://d-nb.info/gnd/4045895-7', 'references': ['Aufnahme <Fotografie>', 'Aufnahme <Fotographie>', 'Aufnahme <Photografie>', 'Aufnahme <Photographie>', 'Foto', 'Fotoaufnahme', 'Fotografie', 'Fotografieren', 'Fotografische Aufnahme', 'Fotographie', 'Fotographieren', 'Fotographische Aufnahme', 'Fotokunst', 'Lichtbild <Fotografie>', 'Lichtbild <Fotographie>', 'Lichtbild <Photografie>', 'Lichtbild <Photographie>', 'Photo', 'Photoaufnahme', 'Photografie', 'Photografieren', 'Photografische Aufnahme', 'Photographie', 'Photographieren', 'Photographische Aufnahme', 'Photokunst']}]",,,,,,,"https://sws.geonames.org/2766823/, https://sws.geonames.org/2782113/, https://data.onb.ac.at/rep/11870742",GZ01233819,10,11870742
"9,95882312280334E+015",alma1262987,AF 6067 / Ptf. Sbg. A-N,POR MAG,,,,,,Luftbild Abtenau,,,,,Austroflug,,,,1930,1930,"Österreich, Luftbild, Kirche, Südosten, Haus, Dorf, Gebirge, Verdichtete Bebauung, Panorama, Hügelland, Wiese, Detail, Ländlicher Raum, Wald, Ebene, Hallein, Salzburg, Abtenau, Österreich, Fotografie","http://d-nb.info/gnd/4043271-3, http://d-nb.info/gnd/4036546-3, http://d-nb.info/gnd/4030702-5, http://d-nb.info/gnd/7501590-0, http://d-nb.info/gnd/4023693-6, http://d-nb.info/gnd/4012775-8, http://d-nb.info/gnd/4019535-1, http://d-nb.info/gnd/4132232-0, http://d-nb.info/gnd/4173182-7, http://d-nb.info/gnd/4340669-5, http://d-nb.info/gnd/4066052-7, http://d-nb.info/gnd/4137867-2, http://d-nb.info/gnd/4034026-0, http://d-nb.info/gnd/4064354-2, http://d-nb.info/gnd/4150969-9, http://d-nb.info/gnd/4045895-7","[{'gndNr': 'http://d-nb.info/gnd/1139508954'}, {'gndNr': 'http://d-nb.info/gnd/4043271-3', 'references': ['Austria', 'Austrja', 'Austrya', 'Autriche', 'Bundesstaat Österreich', 'Cisleithanien', 'Deutschösterreich', 'Die im Reichsrat Vertretenen Königreiche und Länder (Österreich)', 'Habsburgermonarchie', 'Habsburgerreich', 'Kaiserthum Österreich', 'Kaisertum Österreich', 'Land Österreich', 'Ostmark', 'Ostmark (Österreich)', 'Österreich', 'Österreich (Erste Republik)', 'Österreich (Zweite Republik)', 'Österreichische Monarchie', 'Republik Österreich', 'Staat Deutschösterreich', 'Zisleithanien']}, {'gndNr': 'http://d-nb.info/gnd/4036546-3', 'references': ['Flugbild <Luftbild>', 'Luftaufnahme', 'Luftbild', 'Luftbildaufnahme', 'Luftbilder', 'Luftbildfotografie', 'Luftfotografie', 'Luftfotographie', 'Luftphotographie']}, {'gndNr': 'http://d-nb.info/gnd/4030702-5', 'references': ['Christliche Kirche', 'Kirche']}, {'gndNr': 'http://d-nb.info/gnd/7501590-0', 'references': ['Südosten']}, {'gndNr': 'http://d-nb.info/gnd/4023693-6', 'references': ['Haus', 'Häuser', 'Wohnbauten', 'Wohngebäude', 'Wohnhaus']}, {'gndNr': 'http://d-nb.info/gnd/4012775-8', 'references': ['Bäuerliche Gemeinde', 'Dorf', 'Dörfer', 'Ländliche Gemeinde']}, {'gndNr': 'http://d-nb.info/gnd/4019535-1', 'references': ['Berge <Gebirge>', 'Berggebiet', 'Bergland', 'Fjell', 'Gebirge']}, {'gndNr': 'http://d-nb.info/gnd/4132232-0', 'references': ['Flächensparende Bebauung', 'Verdichtete Bauweise', 'Verdichtete Bebauung']}, {'gndNr': 'http://d-nb.info/gnd/4173182-7', 'references': ['Panorama']}, {'gndNr': 'http://d-nb.info/gnd/4340669-5', 'references': ['Hügelland', 'Hügellandschaft']}, {'gndNr': 'http://d-nb.info/gnd/4066052-7', 'references': ['Wiese', 'Wiesen']}, {'gndNr': 'http://d-nb.info/gnd/4137867-2', 'references': ['Detail', 'Details', 'Einzelheit']}, {'gndNr': 'http://d-nb.info/gnd/4034026-0', 'references': ['Agrarraum', 'Land <Ländlicher Raum>', 'Ländliche Region', 'Ländlicher Raum', 'Ländliches Gebiet']}, {'gndNr': 'http://d-nb.info/gnd/4064354-2', 'references': ['Wald', 'Wälder']}, {'gndNr': 'http://d-nb.info/gnd/4150969-9', 'references': ['Ebene <Geografie>']}, {'gndNr': 'http://d-nb.info/gnd/4045895-7', 'references': ['Aufnahme <Fotografie>', 'Aufnahme <Fotographie>', 'Aufnahme <Photografie>', 'Aufnahme <Photographie>', 'Foto', 'Fotoaufnahme', 'Fotografie', 'Fotografieren', 'Fotografische Aufnahme', 'Fotographie', 'Fotographieren', 'Fotographische Aufnahme', 'Fotokunst', 'Lichtbild <Fotografie>', 'Lichtbild <Fotographie>', 'Lichtbild <Photografie>', 'Lichtbild <Photographie>', 'Photo', 'Photoaufnahme', 'Photografie', 'Photografieren', 'Photografische Aufnahme', 'Photographie', 'Photographieren', 'Photographische Aufnahme', 'Photokunst']}]",,,,,,,"http://sws.geonames.org/7872197/, http://sws.geonames.org/2766823/, http://sws.geonames.org/7873283/, https://sws.geonames.org/2766823/, https://sws.geonames.org/2782113/, https://data.onb.ac.at/rep/11873745",GZ01236934,10,11873745
"9,95882247800334E+015",alma1257250,AF 7303 / Ptf. NÖ A-B,POR MAG,,,,,,Luftbild Achau,,,,,Austroflug,,,,1930,1930,"Österreich, Luftbild, Dorf, Wiese, Ländlicher Raum, Ebene, Niederösterreich, Österreich, Fotografie","http://d-nb.info/gnd/4043271-3, http://d-nb.info/gnd/4036546-3, http://d-nb.info/gnd/4012775-8, http://d-nb.info/gnd/4066052-7, http://d-nb.info/gnd/4034026-0, http://d-nb.info/gnd/4150969-9, http://d-nb.info/gnd/4045895-7","[{'gndNr': 'http://d-nb.info/gnd/1139508954'}, {'gndNr': 'http://d-nb.info/gnd/4043271-3', 'references': ['Austria', 'Austrja', 'Austrya', 'Autriche', 'Bundesstaat Österreich', 'Cisleithanien', 'Deutschösterreich', 'Die im Reichsrat Vertretenen Königreiche und Länder (Österreich)', 'Habsburgermonarchie', 'Habsburgerreich', 'Kaiserthum Österreich', 'Kaisertum Österreich', 'Land Österreich', 'Ostmark', 'Ostmark (Österreich)', 'Österreich', 'Österreich (Erste Republik)', 'Österreich (Zweite Republik)', 'Österreichische Monarchie', 'Republik Österreich', 'Staat Deutschösterreich', 'Zisleithanien']}, {'gndNr': 'http://d-nb.info/gnd/4036546-3', 'references': ['Flugbild <Luftbild>', 'Luftaufnahme', 'Luftbild', 'Luftbildaufnahme', 'Luftbilder', 'Luftbildfotografie', 'Luftfotografie', 'Luftfotographie', 'Luftphotographie']}, {'gndNr': 'http://d-nb.info/gnd/4012775-8', 'references': ['Bäuerliche Gemeinde', 'Dorf', 'Dörfer', 'Ländliche Gemeinde']}, {'gndNr': 'http://d-nb.info/gnd/4066052-7', 'references': ['Wiese', 'Wiesen']}, {'gndNr': 'http://d-nb.info/gnd/4034026-0', 'references': ['Agrarraum', 'Land <Ländlicher Raum>', 'Ländliche Region', 'Ländlicher Raum', 'Ländliches Gebiet']}, {'gndNr': 'http://d-nb.info/gnd/4150969-9', 'references': ['Ebene <Geografie>']}, {'gndNr': 'http://d-nb.info/gnd/4045895-7', 'references': ['Aufnahme <Fotografie>', 'Aufnahme <Fotographie>', 'Aufnahme <Photografie>', 'Aufnahme <Photographie>', 'Foto', 'Fotoaufnahme', 'Fotografie', 'Fotografieren', 'Fotografische Aufnahme', 'Fotographie', 'Fotographieren', 'Fotographische Aufnahme', 'Fotokunst', 'Lichtbild <Fotografie>', 'Lichtbild <Fotographie>', 'Lichtbild <Photografie>', 'Lichtbild <Photographie>', 'Photo', 'Photoaufnahme', 'Photografie', 'Photografieren', 'Photografische Aufnahme', 'Photographie', 'Photographieren', 'Photographische Aufnahme', 'Photokunst']}]",,,,,,,"https://sws.geonames.org/2770542/, https://sws.geonames.org/2782113/, https://data.onb.ac.at/rep/118654B5",GZ01232735,10,118654B5
